id,标题,评分,上映日期,海报,主演,地区,电影类型,评论人数
1292352,几近成名,8.0,2000-09-13,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2453284980.jpg,"比利·克鲁德普, 弗兰西斯·麦克多蒙德, 凯特·哈德森, 杰森·李, 派屈克·福吉特, 佐伊·丹斯切尔, 迈克尔·安格拉诺, 安娜·帕奎因, 费尔鲁扎·鲍克, 诺亚·泰勒, 马克·科兹莱克, 菲利普·塞默·霍夫曼, 利兹·斯托贝尔, 吉米·法伦, 碧悠·菲利浦斯, J·J·科恩, 马克·佩灵顿, Erin Foley, 艾恩·贝利, 宝蕾·佩雷特, 扎克·沃德, 约翰·帕特里克·阿梅多利, 威廉·麦鲍瑟, 雷恩·威尔森, Eric Rosenberg, 查尔斯·沃克, 艾瑞克·斯通斯崔特, 特瑞·陈, 杰伊·巴鲁切尔, 凯文·苏斯曼, 马克·马龙",美国,"剧情, 音乐",30634
27176742,驭风男孩,8.2,2019-01-25,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2546575258.jpg,"切瓦特·埃加福, 麦斯威尔·辛巴, 莉莉·班达, 爱伊莎·玛依卡, 诺玛·杜梅温尼, 约瑟夫·马塞尔","英国, 马拉维",剧情,25101
1303883,包氏父子,8.6,1983,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2503735080.jpg,"管宗祥, 刘昌伟, 宝珣, 蔡国庆, 葛存壮, 龚莹, 黄素影, 王云霞, 刘钊, 周森冠, 段炼",中国大陆,剧情,10254
1315570,在世界中心呼唤爱,7.6,2004-05-08,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1308221260.jpg,"大泽隆夫, 柴崎幸, 长泽雅美, 森山未来, 山崎努, 宫藤官九郎, 津田宽治, 高桥一生, 菅野莉央, 杉本哲太, 西原亚希, 宫崎将, 儿岛雄一, 松田一沙, 冈村洋一, 冈元夕纪子, 尾野真千子, 堀北真希, 樋口可南子, 近藤芳正, 草村礼子, 坂野丹迪, 大森南朋, 谷津勋, 小林麻耶, 天海祐希, 木内绿, 森田芳光, 田中美里, 渡边美里, 长野里美, 大岛智子",日本,"剧情, 爱情",47241
2369549,公众之敌,7.4,2009-06-18,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p825100239.jpg,"约翰尼·德普, 克里斯蒂安·贝尔, 玛丽昂·歌迪亚, 比利·克鲁德普, 吉奥瓦尼·瑞比西, 查宁·塔图姆, 斯蒂芬·多尔夫, 凯瑞·穆里根, 迈克尔·萨松, 盖伊·范·斯瓦林根, 约翰·胡热那克, 丹·莱瑟姆, 斯蒂芬·格拉汉姆, 大卫·文翰, 艾米莉·德瑞文, 杰森·克拉克, 罗利·科奇瑞恩, 史蒂芬·朗, 约翰·奥提兹","美国, 日本","剧情, 传记, 历史, 犯罪",67495
1307649,女魔头,7.8,2003-12-17,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1384540432.jpg,"查理兹·塞隆, 克里斯蒂娜·里奇, 布鲁斯·邓恩, 李·特格森, 安妮·科利, 普路特·泰勒·文斯, 马科·圣约翰, 马克·麦考利, 斯科特·威尔森, 罗斯·布莱克维尔, 蒂姆·韦尔, 斯蒂芬·琼斯, 布雷特·赖斯, 凯特林·赖利, 克瑞·爱薇, 凯瑟琳·曼甘, 马格达莱纳·曼维尔, 格伦·R·怀尔德, 凯恩·霍德尔, 克里斯蒂安·斯托克斯, 巴巴·贝克, 吉姆·R·科曼, 钱德拉·利, 罗伯·张伯伦","美国, 德国","剧情, 传记, 犯罪, 同性",34272
1293213,恶魔,8.4,1955-01-29,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p773231320.jpg,"西蒙·西涅莱, 薇拉·克劳佐, 保罗·默里斯, 夏尔·瓦内尔, 让·布罗沙尔, Thérèse Dorny, 米歇尔·塞罗尔, 乔治·沙马拉, 罗贝尔·达尔邦, Camille Guérini, 雅克·黑林, 让·勒费弗尔, 让·特默森, 雅克·瓦雷纳, 乔吉斯·伯乔利, Yves-Marie Maurin, 诺埃尔·罗克韦尔, 皮埃尔·拉尔凯, Jean-Pierre Bonnefous, Christian Brocard, 让·克拉里厄, Henri Coutet, 约翰尼·哈里戴, Zappy Max, Madeleine Suffel, Jimmy Urbain",法国,"剧情, 犯罪, 悬疑, 惊悚",19680
1422286,冰山上的来客,8.1,1963-02-02,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2902828755.jpg,"梁音, 谷毓英, 恩和森, 张辉, 马陋夫, 阿木都力力提, 阿依夏木, 白德彰, 王春英, 张冲霄",中国大陆,"剧情, 悬疑, 战争",13450
10545939,黄金时代,7.4,2014-10-01,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2167320927.jpg,"汤唯, 冯绍峰, 王志文, 朱亚文, 黄轩, 郝蕾, 袁泉, 田原, 丁嘉丽, 王千源, 沙溢, 祖峰, 张译, 冯雷, 袁文康, 陈奕丞, 王紫逸, 张嘉益, 王景春, 杨雪, 焦刚, 张博, 张瑶, 唐艺昕, 凌正辉, 由立平, 王国华, 王志飞, 张鲁一, 曹卫宇, 屈菁菁, 嵇波, 王凯, 钱波, 李梦","中国大陆, 中国香港","剧情, 传记, 爱情",191554
35160926,狩猎,7.7,2022-05-20,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2875472104.jpg,"李政宰, 郑雨盛, 全慧珍, 许成泰, 高允贞, 黄政民, 朱智勋, 金南佶, 朴成雄, 赵祐镇, 郑满植, 金钟秀, 车宇振, 金灿亨, 赵永美, 李家晴, 林炯局, 李星民, 刘在明",韩国,"剧情, 动作",80051
3144512,同心难改,8.1,2008-11-21,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2425131039.jpg,"丽莎·蕾, 茜多·塞丝, 安东尼娅·弗林, 达里普·塔西尔, 妮娜·瓦迪娅, Ernest Ignatius, Siddiqua Akhtar, 艾波·罗丝·雷瓦, 安雅·拉希里, Kimberly Jaraj, Sam Vincenti, 雷兹·肯普顿, 达尔文·肖, George Tardios, Ishwar Maharaj, Gabrielle Amies, Jessica Allsop, 伊恩·曼",英国,"剧情, 爱情, 同性",39195
5985888,少年菀得,8.2,2011-10-20,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1210003878.jpg,"刘亚仁, 金允石, 金相镐, 尹敬浩, 李率求, 利禹镇, 安吉江, 千永严",韩国,"剧情, 动作, 运动",33808
3321409,别让我走,7.6,2010-09-03,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p564143648.jpg,"凯瑞·穆里根, 安德鲁·加菲尔德, 伊兹·米克尔-斯莫, 凯拉·奈特莉, 查理·罗, 艾拉·珀内尔, 夏洛特·兰普林, 莎莉·霍金斯, 凯特·布兹·伦纳, 汉娜·夏普, 克里斯蒂娜·凯拉菲尔, 奥利弗·帕森斯, 卢克·布莱恩特, 菲德利斯·摩根, 达米安·托马斯, 娜塔莉·理查德, 大卫·斯特恩, 安德丽娅·赖斯伯勒, 多姆纳尔·格里森, 查尔斯·科克, 西尔维·麦克唐纳, 凯特·锡松斯, 莫妮卡·杜兰, 莉迪亚·威尔逊, 哈吉·利弗","英国, 美国","剧情, 爱情, 科幻",88432
2303845,刺客聂隐娘,7.3,2015-08-27,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2262306528.jpg,"舒淇, 张震, 周韵, 妻夫木聪, 阮经天, 谢欣颖, 倪大红, 咏梅, 雷镇语, 许芳宜, 毕安生, 张少怀, 石隽, 梅芳, 戴立忍, 忽那汐里, 高捷, 刘澍颖","中国台湾, 中国大陆, 中国香港","剧情, 武侠, 古装",224219
26933588,圣母,7.8,2021-07-09,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2713726815.jpg,"维尔日妮·埃菲拉, 夏洛特·兰普林, 达芙妮·帕塔基亚, 朗贝尔·维尔森, 奥利维尔·雷堡汀, 埃尔韦·皮埃尔, 克洛蒂尔·蔻洛, 安托万·利兰达斯, 吉莱纳·隆代, 路易丝·舍维约特, 塞特雅·杜索戈, 亚历克西娅·夏达, 杰罗姆·察帕特, 索菲·布雷耶","法国, 荷兰","剧情, 历史, 同性",53205
1300186,春逝,7.9,2001-09-28,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p1369457641.jpg,"李英爱, 刘智泰, 李文植, 朴仁焕, 白钟学, 孙荣顺, 金美卿","韩国, 日本, 中国香港","剧情, 爱情",24665
1295614,士兵之歌,9.1,1959-12-01,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p806332287.jpg,"弗拉迪米尔·伊瓦绍夫, 然娜·普罗霍连科, 安东宁娜·马克西莫娃, 尼古拉·克留奇科夫, 叶甫盖尼·乌尔班斯基, 艾尔莎·拉兹金, 亚历山大·库兹涅佐夫, 耶维热尼·泰特林, 瓦伦蒂娜·马克瓦, 玛丽娜·克雷尼尔娃, 弗拉基米尔·伯克洛夫斯基, 格奥尔吉·尤玛托夫, 根纳季·尤赫金, 瓦伦蒂娜·特莱吉纳, 列夫·鲍里索夫, 列昂尼德·丘巴罗夫, 弗拉基米尔·卡什普尔, 谢苗·斯瓦申科, 尼娜·缅希科娃, 瓦连京·布雷列耶夫, 叶甫根尼·耶夫斯基格涅耶夫, 尤里·杜布罗温",苏联,"剧情, 爱情, 战争",16229
1300912,魂断威尼斯,8.2,1971-03-01,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2582967926.jpg,"德克·博加德, 罗慕洛·瓦利, 马克·伯恩斯, 诺拉·里奇, 马里莎·贝伦森, 凯荷·安德烈, 伯恩·安德森, 西尔瓦娜·曼加诺, 莱斯利·弗伦奇, 佛朗哥·法布里齐, 安东尼奥·阿皮切拉, 塞尔吉奥·加法尼奥利, 西罗·克里斯托弗莱蒂, 路易吉·巴塔利亚, 多米妮克·达雷尔, 玛莎·普雷迪特, 埃娃·阿克森, 马尔切洛·博尼尼·奥拉斯, 妮可莱塔·埃尔米, 米莱拉·班斐里, 马科·图里, 吉安卡罗·吉安尼尼","意大利, 法国","剧情, 同性",29886
1394163,呆佬拜寿,7.6,1995-09-28,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2407176748.jpg,"刘青云, 吴倩莲, 黄子华, 乔宏, 元华, 林晓峰, 谷德昭, 黄一飞, 谢志华, 邓梓峰, 楼南光, 彭美嫦",中国香港,"剧情, 喜剧, 爱情",37416
1303066,莫斯科不相信眼泪,8.5,1980-02-11,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2542279117.jpg,"薇拉·阿莲托娃, 阿列克谢·巴塔洛夫, 伊琳娜·穆拉维耶娃, 亚历山大·法秋申, 罗莎·梁赞诺娃, 鲍里斯·斯莫奇科夫, 尤里·瓦西里耶夫, 娜塔莉亚·瓦维洛娃, 奥列格·塔巴科夫, Yevgeniya Khanayeva, Viktor Uralsky, Zoya Fyodorova, 利亚·阿赫贾科娃, Tatyana Konyukhova, 因诺肯季·斯莫克图诺夫斯基, 格奥尔吉·尤玛托夫, Leonid Kharitonov, 加里·巴尔丁, 弗拉基米尔·巴索夫, 亚历山大·博罗德扬斯基, Aleksandra Danilova, 弗拉基米尔·米·古谢夫, Viktor Lazarev, 弗拉基米尔·缅绍夫, Sergei Nikitin, 安德烈·沃兹涅先斯基, Inna Vykhodtseva, A. Zhiltsov, Mikhail Zimin, 瓦伦蒂娜·乌沙科娃, Tatyana Konyukhova, Natalya Sayko, 穆莎·克列普科戈尔斯卡娅, Vladlen Paulus, 冯明义",苏联,"喜剧, 剧情, 爱情",22501
1306021,山中传奇,8.4,1979-10-04,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2263188547.jpg,"石隽, 徐枫, 张艾嘉, 田丰, 吴明才, 佟林, 徐彩虹, 孙越, 吴家骧, 田淑, 陈慧楼, 金昌根, 鲁纯, 金纹廷",中国香港,"剧情, 奇幻, 古装",13269
1400240,去年在马里昂巴德,8.3,1961-08-29,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2186651056.jpg,"德菲因·塞里格, 乔治·阿尔贝塔齐, 萨夏·皮托埃夫, 弗朗索瓦丝·斯皮拉, Davide Montemurri, 热拉尔·洛林, 弗朗科西斯·博汀, 路思·加西亚-维莱","法国, 意大利","剧情, 爱情, 悬疑",25423
4307349,父后七日,8.0,2010-08-27,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p719996829.jpg,"王莉雯, 吴朋奉, 太保, 张诗盈, 朱家仪, 王育麟",中国台湾,"剧情, 家庭",18493
5993185,星空,7.2,2011-11-03,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1631281853.jpg,"徐娇, 林晖闵, 刘若英, 庾澄庆, 桂纶镁, 蔡淑臻, 曾江, 石锦航, 李烈, 陈玉勋, 黄诗涵","中国大陆, 中国台湾","剧情, 爱情, 奇幻",134892
1980825,永远的三丁目的夕阳2,8.7,2007-11-03,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1011704039.jpg,"吉冈秀隆, 堤真一, 小雪, 堀北真希, 三浦友和, 药师丸博子, 小池彩梦, 平田满, 上川隆也, 贯地谷栞, 手塚理美, 饭田基祐, 浅利阳介, 福士诚治, 浅野和之, 吹石一惠, 小木茂光, 须贺健太, 罇真佐子, 小日向文世, 小清水一挥, 神户浩, 温水洋一, 富田昌则",日本,剧情,18394
1293868,龙凤配,7.8,1954-09-09,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1229587917.jpg,"亨弗莱·鲍嘉, 奥黛丽·赫本, 威廉·霍尔登, 沃尔特·汉普顿, 约翰·威廉姆斯, 玛莎·海尔, 霍安·沃斯, 马塞尔·达里奥, 马塞尔·希莱尔, 内拉·沃克, 弗朗西斯·X·布什曼, 埃伦·科比",美国,"喜剧, 剧情, 爱情",39853
1306885,幻之光,8.2,1995-12-09,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2677535794.jpg,"江角真纪子, 内藤刚志, 浅野忠信, 木内绿, 柄本明, 樱睦子, 赤井英和, 市田广美, 寺田农, 大杉涟, 桥本菊子, 吉野纱香",日本,剧情,25493
3053521,二十四城记,7.4,2009-06-03,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2567418569.jpg,"吕丽萍, 陈冲, 赵涛, 陈建斌","中国大陆, 中国香港, 日本",剧情,43466
33428622,叔·叔,7.6,2019-10-04,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2588031096.jpg,"太保, 袁富华, 区嘉雯, 卢镇业, 胡轶心, 林耀声, 江涛, 王晓怡, 刘亭君, 施魅力, 黄国辉, 翟紫筠, 刘日东, 刘仲轩, 蒋轩奇, 樊石秋, 江观𡉼, 黄靖瑜, 郭百宁, 林国梁",中国香港,"剧情, 同性",27563
1889152,银行大劫案,7.5,2008-02-28,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1060994552.jpg,"杰森·斯坦森, 萨弗蓉·布罗斯, 斯蒂芬·坎贝尔·莫尔, 丹尼尔·梅斯, 詹姆斯·福克纳, 阿尔基·戴维, 迈克尔·吉普森, 乔治娅·泰勒, 理查德·林特恩, 彼得·鲍勒斯, 埃利斯戴尔·皮特里, 哈蒂·莫拉汉, 朱利安·刘易斯·琼斯, 安德鲁·布鲁克, 鲁珀特·弗雷泽, 克里斯托弗·欧文, 凯莉·霍威, 唐·加拉格尔, 克雷格·法布拉斯, 杰拉德·霍兰, 罗伯特·怀特洛克, 大卫·苏切, 彼得·德·杰西, 约翰·迈尔斯, 科林·萨蒙, 莎朗·摩翰, 雷·尼古拉斯, 杰米·肯纳, 安格斯·瑞特, 马克·菲尼克斯, 朱利安·弗思, 鲁珀特·范西塔特, 布隆森·韦伯, 奥马尔·穆斯塔法, 迈克尔·豪伊, 雷·特里克特, 厄休拉·莫汉, 史蒂夫·巴尔萨莫, 米克·贾格尔","英国, 美国, 澳大利亚","犯罪, 剧情, 惊悚",57377
26356488,一九四四,8.2,2015-02-08,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2331600466.jpg,"卡斯帕·威尔伯格, 克里斯蒂安·乌克斯库拉, 麦肯·施密特, 格特·劳塞, 亨德里克·图姆佩勒, 卡尔·安德烈亚斯·卡梅特, 亨里克·卡尔梅特, 帕努·欧加, 普瑞特·斯川伯格, 普瑞特·派厄斯, 马特·派厄斯, 克瑞斯托·维丁, 贾克·普林特斯, 马格努斯·马里乌森, 迈特·马姆斯登, 托努·欧加, 瑟珀·西曼, 安妮·里曼, 拉斯姆斯·爱默尔","爱沙尼亚, 芬兰","剧情, 历史, 战争",23778
30340038,吉祥,7.8,2018-11-10,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2540195487.jpg,"王吉祥, 刘陆",中国大陆,"剧情, 家庭",19163
25944886,灾难艺术家,7.5,2017-09-11,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2498866082.jpg,"詹姆斯·弗兰科, 戴夫·弗兰科, 塞斯·罗根, 艾莉·葛瑞那, 爱丽森·布里, 杰基·韦佛, 保罗·谢尔, 扎克·埃夫隆, 乔什·哈切森, 琼·黛安·拉斐尔, 梅根·莫拉莉, 杰森·曼楚克斯, 安德鲁·桑提诺, 内森·菲尔德, 乔·曼德, 莎朗·斯通, 约翰·厄尔利, 梅兰尼·格里菲斯, 汉尼拔·布勒斯, 查琳·易, 彼得·吉尔罗伊, 劳伦·阿什, 舒格·林·彼尔德, 鲍勃·奥登科克, 布莱恩·赫斯基, 梅根·弗格森, 兰道尔·朴, 斯蒂芬·刘, 凯西·威尔逊, 杰洛德·卡尔迈克, 豪莎·罗克莫雷, 凯莉·奥克斯福德, 凯瑟·多诺休, 德丽·海明威, 安吉琳, 汤姆·佛朗哥, 佐伊·达奇, 伊克·巴里霍尔兹, 凯文·史密斯, J·J·艾布拉姆斯, 科甘-迈克尔·凯, 亚当·斯科特, 丹尼·麦克布莱德, 克里斯汀·贝尔, 贾德·阿帕图, 丽兹·卡潘, 托米·韦素, 都铎·蒙特亚努, 布莱恩·克兰斯顿, 扎克·布拉夫",美国,"剧情, 喜剧, 传记",51645
27197086,国家破产之日,7.5,2018-11-28,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2536564565.jpg,"金惠秀, 刘亚仁, 许峻豪, 赵祐镇, 文森特·卡塞尔, 金弘波, 严孝燮, 宋永彰, 权海骁, 赵汉哲, 柳德焕, 朴真珠, 张成范, 全裴修, 金民尚, 郑圭洙, 金雷夏, 李喜元, 丹尼尔·乔伊·奥尔布赖特, 韩志旼, 金亨奎, 廉惠兰, 柳泰浩, 尹炳熙, 崔俊英, 瑞安·毛瑞尔, 金泰律, 郑宗烈, 刘尚宰, Si-hoon Choi , 卞真洙, 金炯默, 李豪宰, 黄仁俊, 姜汉泉, 李真胜, 杨末福, 孙敏锡, 安秀浩, 韩利进",韩国,剧情,49474
27186348,春潮,7.1,2020-05-17,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2559868455.jpg,"郝蕾, 金燕玲, 曲隽希, 李文波, 张紫淇, 赵阳, 李至强, 黄尚禾, 杨均柏, 吕冬梅, 王亚楠, 闫肃",中国大陆,"剧情, 家庭",80826
3073268,传奇的诞生,7.7,2018-09-07,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2531286907.jpg,"凯文·德·保拉, 莱昂纳多·利马·卡瓦柳, 塞乌·乔奇, 马丽雅娜·努涅斯, 米尔顿·哥恩卡维斯, 塞思·迈克尔斯, 文森特·多诺费奥, 安德瑞·马托斯, 菲尔·米勒, 拉斐尔·亨里克斯, 费利佩·西马斯, 阿德里亚诺·阿拉贡, 玛丽安娜·巴尔沙, 小埃里克·贝尔, 迪耶戈·博内塔, 拉斐尔·托梅, 贝利, 科尔姆·米尼, 托尼娅·科妮斯, 布兰登·威尔逊, 凯文·德·保拉, 罗德里戈·桑托罗",美国,"剧情, 传记, 运动",35289
27150277,生无可恋的奥托,7.6,2023-03-24,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2888752193.jpg,"汤姆·汉克斯, 玛丽安娜·特雷维尼, 瑞秋·凯勒, 曼努埃尔·加西亚-鲁尔福, 卡梅隆·布莱顿, 尤安妮塔·詹宁斯, 彼得·劳森·琼斯, 迈克·贝达, 特鲁曼·汉克斯, 亚历桑德拉·佩雷兹, 克里斯蒂安娜·蒙托亚, 凯利·拉莫尔·威尔逊, 凯莉·海曼, 马克斯·帕维尔, 埃蒙妮·艾莉森, 拉维尔·雪利, 迈克·比尔比利亚, 朱利安·曼杰里科, 斯宾塞·格兰斯, 乔恩·多纳休, 柯克·凯利, 卡尔·克莱蒙斯, 弗兰基·帕隆比, 艾丽·查普曼, 彼得·西普拉","瑞典, 美国","剧情, 喜剧",39034
34833851,不止不休,7.0,2023-03-24,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2619196604.jpg,"白客, 苗苗, 张颂文, 宋洋, 王奕权, 周野芒, 秦海璐, 胡天渝, 白红标, 张磊, 程小夏, 贾樟柯, 刘洋, 原文倩, 李博, 徐志鹏, 孔令美, 王沛禄, 白培将, 梁刚, 邓玉林, 常凯宁, 魏如光, 王尊, 赵润南, 陈伟奋, 赵珞然, 叶秋森, 曹需恒, 韩三明, 钱多多, 王成, 王新忠, 张撼依, 张冬, 张雪峰, 超凡, 王力, 梁嘉艳, 刘霖, 王伟波, 红花, 郝刚, 刘炎迅",中国大陆,剧情,112735
4896304,龙门飞甲,6.9,2011-12-15,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1311653469.jpg,"李连杰, 周迅, 陈坤, 李宇春, 桂纶镁, 范晓萱, 樊少皇, 杜奕衡, 刘家辉, 张馨予, 盛鉴, 王双宝, 韩飞行, 李炳渊, 吴迪, 李思博, 吕德亮, 戴明, 石占杰, 沙学周, 周恩恩, 孙建魁, 孙歆琦, 王在和, 周大庆","中国大陆, 中国香港","剧情, 动作, 武侠, 古装",314432
6730004,爱,6.9,2012-02-13,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1382128012.jpg,"舒淇, 赵又廷, 阮经天, 陈意涵, 郭采洁, 彭于晏, 钮承泽, 龙劭华, 于美人, 康晋荣, 王景春, 林沐然, 杨贵媚, 丁强, 李璇, 小野, 卜学亮, 朱芷莹, 张海燕, 张家鲁, 杜家毅, 凤小岳, 黄镫辉, 蔡昌宪, 陈汉典, 陈玉勋, 黄健和, 邱彦翔, 纪帅, 邱德洋, 林玟谊, 璟宣, 佟磊, 福海","中国台湾, 中国大陆","剧情, 爱情",226476
3217894,龙纹身的女孩,7.5,2009-02-27,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p849332967.jpg,"迈克尔·恩奎斯特, 劳米·拉佩斯, 莱娜·恩卓, 斯文-伯蒂尔·陶布, 彼得·哈贝尔, 彼得·安德森, 马莉卡·拉格尔克朗斯, 英格瓦·希德沃尔, 比约恩·格拉纳特, 阿娃·弗洛灵, 米凯利斯·库佐吉亚纳基斯, 安妮卡·哈林, 索菲亚·德拉普, 托马斯·科勒, 大卫·丹席克, 斯特凡·索克, 哥斯塔·布雷德费尔特, 弗雷德里克·奥尔森, 雅各布·埃里克松, 古内尔·林德布洛姆, 安娜·雅斯敏·盖比, 米卡尔·拉姆, 伦纳特·R·斯文森, 威利·安德亚森, 亚历山德拉·帕斯卡里杜, 特希拉·布拉德, 茱莉亚·斯波尔","瑞典, 丹麦, 德国, 挪威","犯罪, 剧情, 悬疑, 惊悚",41001
33446524,剧场,7.8,2020-07-17,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2610788779.jpg,"山崎贤人, 松冈茉优, 宽一郎, 伊藤沙莉, 井口理, 浅香航大, 上川周作, 大友律, 三浦诚己, 吹越满, 白石和弥",日本,"剧情, 爱情",27742
26297388,这时对，那时错,7.6,2015-08-13,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2264531221.jpg,"郑在泳, 金敏喜, 尹汝贞, 奇周峯, 崔华静, 刘俊相, 徐永嬅, 高我星",韩国,剧情,34133
26421442,滚烫的爱,8.0,2016-10-07,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2370019558.jpg,"宫泽理惠, 杉咲花, 小田切让, 松坂桃李, 筱原友希子, 骏河太郎, 安藤圣",日本,"剧情, 家庭",22539
26965165,马斯顿教授与神奇女侠,7.9,2017-09-09,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2502244869.jpg,"卢克·伊万斯, 丽贝卡·豪尔, 贝拉·希思科特, 康妮·布里登, 莫妮卡·乔达诺, 约翰·约瑟夫·菲尔德, 克里斯·康罗伊, 奥利弗·普莱特, 玛吉·卡斯特, 阿莱克斯·哈维斯, 莎伦·库珀, 阿莉·加莱拉尼, 克里斯托弗·乔恩·贡博什, 拉里·尤登, 肯·奇斯曼, 克里斯托弗·保罗·理查兹",美国,"剧情, 传记, 爱情, 同性",24157
1296805,无语问苍天,8.5,1990-12-12,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2200706542.jpg,"罗伯特·德尼罗, 罗宾·威廉姆斯, 朱莉·卡夫娜, 鲁思·尼尔森, 约翰·赫德, 佩内洛普·安·米勒, 爱丽丝·德拉蒙德, 朱迪丝·马利纳, 巴顿·海曼, 乔治·马丁, 安妮·米拉, 理查德·利伯蒂尼, 劳拉·伊斯特曼, 德克斯特·戈登, 杰恩·海恩斯, 勒克朗谢·迪兰德, 尤瑟夫·布罗斯, 史蒂文·兰达佐, Gloria Harper, Gwyllum Evans, 玛丽·凯瑟琳·莱特, 玛丽·爱丽丝, 凯斯·戴蒙德, 史蒂夫·维诺维奇, 泰格·海恩斯, John Christopher Jones, 布莱德利·惠特福德, 马克斯·冯·叙多夫, 哈维-米勒, Tanya Berezin, 彼得·斯特曼, 查尔斯·基廷, Christina Huertes, Gary Tacon, Mel Gorham, Anthony J. Nici, 维森特·帕斯托雷, 伦纳德·泰珀, Libby Titus, Jack Mulcahy, Oliver Block, 范·迪塞尔, James Medina, 汤姆·法雷尔",美国,"剧情, 传记",15618
3725295,断线,7.9,2013-04-12,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1885248563.jpg,"杰森·贝特曼, 霍普·戴维斯, 弗兰克·格里罗, 宝拉·巴顿, 安德丽娅·赖斯伯勒, 亚历山大·斯卡斯加德, 迈克尔·恩奎斯特, 麦克斯·泰瑞奥, 科林·福特, 乔纳·波波, 哈莉·拉姆, 诺尔贝特·里奥·布茨, 卡斯·莱蒙斯, 埃林·维赫米, 亚历克斯·马内塔, 马克·祖潘, 马克·雅可布, 阿维德·贝尔恩斯坦, Ella Lentini",美国,"剧情, 惊悚",23510
22266320,深海浩劫,7.0,2016-11-15,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2396092735.jpg,"马克·沃尔伯格, 迪伦·奥布莱恩, 约翰·马尔科维奇, 库尔特·拉塞尔, 吉娜·罗德里格兹, 凯特·哈德森, J·D·埃弗摩尔, 乔·克里斯特, 约翰·阿米乔, 布拉德·利兰, 道格拉斯·M·格里芬, 克里斯·阿斯沃思, 朱莉娅·霍特, 穆斯塔法·哈里斯, 伊桑·苏普利, 詹姆斯·杜蒙特, 罗伯特·沃克·布兰乔德","美国, 中国香港","剧情, 冒险, 灾难",56036
